坐標x,坐標y,調查日期（yyyymmdd）,物種類別（綱）,物種名稱（學名或中文名）,數量,調查者,鑑定者,調查法,不準度,其他
121.5827361,25.05300556,20190618,條鰭魚綱,Cyprinus carpio carpio,1,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.4703278,25.11546944,20190618,條鰭魚綱,Periophthalmus modestus,1,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.4703278,25.11546944,20190618,條鰭魚綱,Gambusia affinis,18,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.4703278,25.11546944,20190618,條鰭魚綱,Eleotris fusca,1,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.4703278,25.11546944,20190618,條鰭魚綱,Redigobius bikolanus,2,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.4703278,25.11546944,20190618,條鰭魚綱,Pseudogobius masago,2,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.4703278,25.11546944,20190618,條鰭魚綱,Elops machnata,3,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.4703278,25.11546944,20190618,條鰭魚綱,Oreochromis niloticus,3,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.5587556,25.19008889,20190624,條鰭魚綱,Varicorhinus barbatulus,12,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.5587556,25.19008889,20190624,條鰭魚綱,Acrossocheilus paradoxus,7,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.5587556,25.19008889,20190624,條鰭魚綱,Candidia barbata,8,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.5587556,25.19008889,20190624,條鰭魚綱,Rhinogobius candidianus,3,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.5298306,24.98956944,20190626,條鰭魚綱,Cyprinus carpio carpio,1,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.5046806,25.049425,20190626,條鰭魚綱,Mugil cephalus,2,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.5046806,25.049425,20190626,條鰭魚綱,Clarias fuscus,1,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.5046806,25.049425,20190626,條鰭魚綱,Pterygoplichthys pardalis,4,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.5030389,25.085075,20190626,條鰭魚綱,Periophthalmus modestus,14,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.5030389,25.085075,20190626,條鰭魚綱,Oreochromis niloticus,2,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.5030389,25.085075,20190626,條鰭魚綱,Mugil cephalus,1,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.4956222,25.00856389,20190626,條鰭魚綱,Oreochromis niloticus,17,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.4956222,25.00856389,20190626,條鰭魚綱,Oreochromis sp.,3,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.4956222,25.00856389,20190626,條鰭魚綱,Mugil cephalus,8,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.5587556,25.19008889,20191018,條鰭魚綱,Varicorhinus barbatulus,76,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.5587556,25.19008889,20191018,條鰭魚綱,Acrossocheilus paradoxus,27,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.5587556,25.19008889,20191018,條鰭魚綱,Candidia barbata,42,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.5030389,25.085075,20191101,條鰭魚綱,Periophthalmus modestus,11,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.5030389,25.085075,20191101,條鰭魚綱,Oreochromis niloticus,18,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.5030389,25.085075,20191101,條鰭魚綱,Mugil cephalus,3,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.5030389,25.085075,20191101,條鰭魚綱,Acanthopagrus taiwanensis,6,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.5046806,25.049425,20191101,條鰭魚綱,Mugil cephalus,4,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.5046806,25.049425,20191101,條鰭魚綱,Oreochromis niloticus,16,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.4956222,25.00856389,20191101,條鰭魚綱,Oreochromis niloticus,3,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.4956222,25.00856389,20191101,條鰭魚綱,Mugil cephalus,2,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.4956222,25.00856389,20191101,條鰭魚綱,Clarias batrachus,2,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.4956222,25.00856389,20191101,條鰭魚綱,Carassius auratus auratus,1,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.4956222,25.00856389,20191101,條鰭魚綱,Elops machnata,1,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.5298306,24.98956944,20191101,條鰭魚綱,Carassius auratus auratus,3,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.5298306,24.98956944,20191101,條鰭魚綱,Oreochromis niloticus,7,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.5745083,25.11633611,20191111,條鰭魚綱,Acrossocheilus paradoxus,3,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.5745083,25.11633611,20191111,條鰭魚綱,Candidia barbata,16,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.5745083,25.11633611,20191111,條鰭魚綱,Varicorhinus barbatulus,77,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.5745083,25.11633611,20191111,條鰭魚綱,Rhinogobius candidianus,4,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.5745083,25.11633611,20191111,條鰭魚綱,Opsariichthys pachycephalus ,9,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.5880472,25.12475278,20191111,條鰭魚綱,Acrossocheilus paradoxus,21,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.5880472,25.12475278,20191111,條鰭魚綱,Candidia barbata,33,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.5880472,25.12475278,20191111,條鰭魚綱,Oreochromis niloticus,9,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.5880472,25.12475278,20191111,條鰭魚綱,Varicorhinus barbatulus,42,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.5880472,25.12475278,20191111,條鰭魚綱,Opsariichthys pachycephalus ,24,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.584875,24.98454167,20191111,條鰭魚綱,Carassius auratus,5,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.584875,24.98454167,20191111,條鰭魚綱,Candidia barbata,63,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.584875,24.98454167,20191111,條鰭魚綱,Varicorhinus barbatulus,7,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.584875,24.98454167,20191111,條鰭魚綱,Acrossocheilus paradoxus,6,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.584875,24.98454167,20191111,條鰭魚綱,Opsariichthys pachycephalus ,20,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.584875,24.98454167,20191111,條鰭魚綱,Geophagus brasiliensis,3,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.584875,24.98454167,20191111,條鰭魚綱,Oreochromis niloticus,11,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.584875,24.98454167,20191111,條鰭魚綱,Tilapia zillii,24,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.584875,24.98454167,20191111,條鰭魚綱,Cyprinus carpio,3,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.584875,24.98454167,20191111,條鰭魚綱,Gambusia affinis,15,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.584875,24.98454167,20191111,條鰭魚綱,Cyprinus carpio carpio,6,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.5720583,24.99164444,20191111,條鰭魚綱,Distoechodon tumirostris,8,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.5720583,24.99164444,20191111,條鰭魚綱,Opsariichthys pachycephalus ,12,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.5720583,24.99164444,20191111,條鰭魚綱,Pterygoplichthys pardalis,1,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.5720583,24.99164444,20191111,條鰭魚綱,Oreochromis niloticus,55,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.5827083,25.05311944,20191111,條鰭魚綱,Cyprinus carpio carpio,2,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.5827083,25.05311944,20191111,條鰭魚綱,Terapon jarbua,1,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.5827083,25.05311944,20191111,條鰭魚綱,Oreochromis niloticus,107,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.5827083,25.05311944,20191111,條鰭魚綱,Pterygoplichthys pardalis,2,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.5827083,25.05311944,20191111,條鰭魚綱,Hypselecara temporalis,6,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.5148056,25.08617778,20191111,條鰭魚綱,Oreochromis niloticus,2,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.5148056,25.08617778,20191111,條鰭魚綱,Gambusia affinis,4,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.5148056,25.08617778,20191111,條鰭魚綱,Mugilogobius abei,12,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.5148056,25.08617778,20191111,條鰭魚綱,Periophthalmus modestus,1,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.4703278,25.11546944,20191113,條鰭魚綱,Periophthalmus modestus,4,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.4703278,25.11546944,20191113,條鰭魚綱,Gambusia affinis,11,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.4703278,25.11546944,20191113,條鰭魚綱,Glossogobius olivaceus,1,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.4703278,25.11546944,20191113,條鰭魚綱,Megalops cyprinoides,1,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.4703278,25.11546944,20191113,條鰭魚綱,Oreochromis niloticus,7,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.4703278,25.11546944,20191113,條鰭魚綱,Mugil cephalus,3,高潁、林瑋原、黃瀚嶙、江曉倩,高潁、林瑋原、黃瀚嶙、江曉倩,網捕法、電魚法,<25公尺,
121.585478,25.055296,20191125,木蘭綱,Macaranga tanarius,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.585478,25.055296,20191125,木蘭綱,Chamaesyce serpens,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.585478,25.055296,20191125,木蘭綱,Chamaesyce hirta,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.585478,25.055296,20191125,木蘭綱,Clematis grata,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.585478,25.055296,20191125,木蘭綱,Mazus pumilus,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.585478,25.055296,20191125,百合綱,Agrostis compressus,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.585478,25.055296,20191125,百合綱,Paspalum conjugatum,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.585478,25.055296,20191125,百合綱,Miscanthus floridulus,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.585478,25.055296,20191125,百合綱,Paspalum paniculatum,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.585478,25.055296,20191125,百合綱,Chloris barbata,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.585478,25.055296,20191125,百合綱,Paspalum distichum,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.585478,25.055296,20191125,百合綱,Eleusine indica,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.585478,25.055296,20191125,百合綱,Brachiaria mutica,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.585478,25.055296,20191125,木蘭綱,Desmodium triflorum,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.585478,25.055296,20191125,木蘭綱,Plantago asiatica,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.58718,25.05677,20191125,木蘭綱,Ficus microcarpa,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.58718,25.05677,20191125,木蘭綱,Ficus microcarpa,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.585478,25.055296,20191125,木蘭綱,Broussonetia papyrifera,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.58783,25.05639,20191125,木蘭綱,Morus australis,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.58783,25.05639,20191125,木蘭綱,Morus australis,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.58783,25.05639,20191125,木蘭綱,Morus australis,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.585478,25.055296,20191125,木蘭綱,Psychotria serpens,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.585478,25.055296,20191125,木蘭綱,Paederia foetida,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.585478,25.055296,20191125,木蘭綱,Hedyotis corymbosa,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.585478,25.055296,20191125,木蘭綱,Ipomoea cairica,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.585478,25.055296,20191125,百合綱,Kyllinga brevifolia,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.585478,25.055296,20191125,百合綱,Cyperus iria,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
